,userId,movieId,rating
25994,181,110,3.0
25995,181,122,3.0
25996,181,132,3.0
25997,181,135,3.0
25998,181,141,3.0
25999,181,145,2.0
26000,181,151,3.0
26001,181,157,2.0
26002,181,161,4.0
26003,181,163,2.0
26004,181,165,3.0
26005,181,168,3.0
26006,181,169,3.0
26007,181,170,3.0
26008,181,172,1.0
26009,181,185,4.0
26010,181,186,3.0
26011,181,191,1.0
26012,181,196,2.0
26013,181,217,2.0
26014,181,218,3.0
26015,181,225,4.0
26016,181,230,3.0
26017,181,236,4.0
26018,181,248,2.0
26019,181,257,4.0
26020,181,274,3.0
26021,181,277,4.0
26022,181,281,3.0
26023,181,293,3.0
26024,181,296,2.0
26092,182,1,4.0
26093,182,6,4.5
26094,182,10,3.5
26095,182,14,4.0
26096,182,16,5.0
26097,182,17,4.0
26098,182,18,5.0
26099,182,21,2.5
26100,182,23,3.5
26101,182,25,4.5
26102,182,26,4.0
26103,182,29,4.0
26104,182,32,4.0
26105,182,36,4.5
26106,182,41,4.5
26107,182,44,1.5
26108,182,45,3.0
26109,182,47,4.0
26110,182,50,4.5
26111,182,69,3.0
26112,182,70,4.5
26113,182,76,3.5
26114,182,81,3.5
26115,182,89,3.0
26116,182,94,4.0
26117,182,97,4.5
26118,182,100,3.0
26119,182,104,3.0
26120,182,110,3.5
26121,182,111,4.5
26122,182,112,3.5
26123,182,141,4.0
26124,182,150,2.5
26125,182,153,3.5
26126,182,161,3.0
26127,182,162,3.5
26128,182,163,3.5
26129,182,165,3.0
26130,182,166,1.5
26131,182,170,2.5
26132,182,172,3.5
26133,182,173,3.5
26134,182,176,4.5
26135,182,180,3.0
26136,182,185,3.0
26137,182,188,3.5
26138,182,194,4.5
26139,182,198,4.0
26140,182,215,4.0
26141,182,223,4.5
26142,182,224,3.0
26143,182,231,0.5
26144,182,235,4.5
26145,182,247,4.5
26146,182,249,4.0
26147,182,253,3.0
26148,182,260,3.5
26149,182,273,3.5
26150,182,288,4.5
26151,182,293,4.5
26152,182,296,5.0
27069,183,110,5.0
27260,185,1,4.0
27261,185,34,2.0
27262,185,223,4.0
27307,186,1,4.0
27308,186,2,4.0
27309,186,10,4.0
27310,186,185,4.0
27311,186,196,4.0
27312,186,260,4.0
27533,187,16,4.0
27534,187,25,3.0
27535,187,29,4.0
27536,187,47,4.0
27537,187,50,4.5
27538,187,70,4.0
27539,187,97,3.0
27540,187,110,3.0
27541,187,111,4.5
27542,187,145,1.0
27543,187,223,4.5
27544,187,231,1.0
27545,187,235,4.5
27546,187,247,4.0
27547,187,253,3.5
27548,187,260,4.0
27549,187,288,3.0
27550,187,290,4.0
27551,187,296,4.5
27791,188,7,4.0
27925,191,1,4.0
27926,191,6,4.0
27927,191,16,4.0
27928,191,17,5.0
27929,191,21,4.0
27930,191,25,5.0
27931,191,32,5.0
27932,191,34,4.0
27933,191,36,5.0
27934,191,39,1.0
27935,191,47,4.0
27936,191,50,5.0
27937,191,52,5.0
27938,191,58,4.0
27939,191,72,4.0
27940,191,85,5.0
27941,191,94,4.0
27942,191,95,3.0
27943,191,99,5.0
27944,191,110,3.0
27945,191,111,5.0
27946,191,140,3.0
27947,191,144,4.0
27948,191,148,5.0
27949,191,150,2.0
27950,191,151,4.0
27951,191,153,1.0
27952,191,155,4.0
27953,191,158,2.0
27954,191,159,1.0
27955,191,160,1.0
27956,191,161,2.0
27957,191,162,5.0
27958,191,175,5.0
27959,191,178,1.0
27960,191,193,2.0
27961,191,194,5.0
27962,191,208,1.0
27963,191,213,5.0
27964,191,215,4.0
27965,191,223,5.0
27966,191,224,4.0
27967,191,229,5.0
27968,191,230,4.0
27969,191,235,5.0
27970,191,236,3.0
27971,191,237,1.0
27972,191,246,5.0
27973,191,261,4.0
27974,191,265,5.0
27975,191,269,3.0
27976,191,272,5.0
27977,191,281,4.0
27978,191,282,3.0
27979,191,283,4.0
27980,191,288,3.0
27981,191,292,1.0
27982,191,293,5.0
27983,191,296,5.0
27984,191,299,5.0
27985,191,300,4.0
28010,192,10,5.0
28011,192,47,3.0
28012,192,110,3.0
28013,192,150,5.0
28014,192,160,4.0
28015,192,185,5.0
28016,192,225,4.0
28017,192,266,4.0
28018,192,288,3.0
28019,192,292,4.0
28020,192,296,3.0
28032,193,1,2.0
28033,193,260,5.0
28034,193,296,4.0
28067,194,48,2.0
28068,194,163,3.0
28069,194,168,3.5
28087,195,6,4.0
28088,195,10,4.0
28089,195,16,4.0
28090,195,25,4.0
28091,195,32,4.0
28092,195,36,4.0
28093,195,50,5.0
28094,195,70,4.0
28095,195,111,2.0
28096,195,150,4.0
28097,195,161,4.0
28098,195,165,2.0
28099,195,190,1.0
28100,195,233,3.0
28101,195,235,5.0
28102,195,260,4.0
28103,195,296,5.0
28104,195,300,4.0
28274,196,62,4.5
28275,196,104,3.5
28276,196,110,3.5
28277,196,150,5.0
28306,197,50,3.0
28307,197,153,2.0
28308,197,235,3.0
28309,197,293,5.0
28310,197,296,5.0
28341,198,17,3.0
28342,198,24,4.0
28343,198,25,4.0
28344,198,32,5.0
28345,198,34,4.0
28346,198,36,5.0
28347,198,47,5.0
28348,198,50,5.0
28349,198,58,5.0
28350,198,66,1.0
28351,198,104,3.0
28352,198,105,4.0
28353,198,110,3.0
28354,198,172,4.0
28355,198,185,4.0
28356,198,198,4.0
28357,198,215,5.0
28358,198,260,5.0
28359,198,265,5.0
28360,198,266,4.0
28361,198,296,5.0
28571,199,6,4.0
28572,199,7,3.0
28573,199,11,4.0
28574,199,20,2.0
28575,199,21,4.0
28576,199,25,5.0
28577,199,36,4.0
28578,199,47,3.0
28579,199,50,4.0
28580,199,62,1.0
28581,199,81,3.0
28582,199,85,1.0
28583,199,111,3.0
28584,199,150,4.0
28585,199,161,3.5
28586,199,223,3.0
28587,199,229,3.0
28588,199,260,4.0
28589,199,266,2.0
28590,199,267,1.5
28591,199,293,3.5
28592,199,296,4.0
28593,199,300,4.0
28934,200,1,3.5
28935,200,5,4.0
28936,200,10,4.5
28937,200,19,3.5
28938,200,34,2.5
28939,200,39,5.0
28940,200,47,4.0
28941,200,62,3.0
28942,200,104,4.5
28943,200,110,4.5
28944,200,150,4.0
28945,200,165,4.0
28946,200,215,1.0
28947,200,260,5.0
28948,200,261,3.5
28949,200,296,5.0
29268,201,1,5.0
29269,201,11,4.0
29270,201,16,4.0
29271,201,24,4.0
29272,201,25,5.0
29273,201,32,4.0
29274,201,34,5.0
29275,201,46,1.0
29276,201,150,4.0
29277,201,153,4.0
29278,201,160,4.0
29279,201,185,3.0
29280,201,196,2.0
29281,201,260,5.0
29282,201,293,3.0
29283,201,296,5.0
29378,202,1,4.0
29379,202,2,4.0
29380,202,6,5.0
29381,202,10,4.0
29382,202,11,4.0
29383,202,29,4.0
29384,202,32,4.0
29385,202,44,2.0
29386,202,49,3.0
29387,202,50,4.0
29388,202,58,4.0
29389,202,62,3.0
29390,202,105,4.0
29391,202,110,4.0
29392,202,150,4.0
29393,202,161,4.0
29394,202,194,3.0
29395,202,235,4.0
29396,202,242,4.0
29397,202,246,5.0
29398,202,260,4.0
29399,202,265,3.0
29400,202,293,5.0
29401,202,296,4.0
29402,202,300,4.0
29781,203,31,3.5
29782,203,110,5.0
29783,203,296,5.0
29826,204,47,5.0
29827,204,293,4.5
29828,204,296,4.5
29909,205,260,4.5
29936,206,1,5.0
29937,206,7,4.0
29938,206,14,4.0
29939,206,17,5.0
29940,206,25,5.0
29941,206,32,3.0
29942,206,36,5.0
29943,206,58,5.0
29944,206,62,4.0
29945,206,95,3.0
29946,206,140,4.0
29947,206,141,4.0
29961,207,100,3.0
29981,208,10,2.0
29982,208,110,4.0
29983,208,198,2.0
30042,210,153,3.5
30043,210,260,5.0
30044,210,296,0.5
30180,211,50,4.0
30181,211,260,4.5
30182,211,296,4.5
30269,212,260,2.5
30270,212,293,3.0
30271,212,296,3.5
30517,213,1,3.5
30601,214,1,3.0
30602,214,17,3.0
30603,214,25,2.0
30604,214,62,3.0
30605,214,66,3.0
30606,214,83,3.0
30607,214,104,3.0
30608,214,141,2.0
30623,215,50,5.0
30624,215,144,4.5
30625,215,180,3.0
30626,215,223,3.5
30627,215,260,4.5
30628,215,296,3.5
30721,216,1,3.0
30722,216,21,3.0
30723,216,34,5.0
30724,216,39,3.0
30725,216,48,2.0
30726,216,104,2.0
30727,216,125,5.0
30885,217,1,4.0
30886,217,2,2.0
30887,217,3,1.0
30888,217,6,2.0
30889,217,9,3.0
30890,217,10,4.0
30891,217,12,3.0
30892,217,19,1.0
30893,217,20,2.0
30894,217,22,3.0
30895,217,34,4.0
30896,217,38,2.0
30897,217,44,2.0
30898,217,45,2.0
30899,217,47,2.0
30900,217,50,3.0
30901,217,60,2.0
30902,217,65,1.0
30903,217,87,3.0
30904,217,89,4.0
30905,217,95,3.0
30906,217,110,2.0
30907,217,122,2.0
30908,217,141,3.0
30909,217,153,2.0
30910,217,157,2.0
30911,217,158,2.0
30912,217,160,3.0
30913,217,164,3.0
30914,217,165,3.0
30915,217,170,3.0
30916,217,172,3.0
30917,217,173,2.0
30918,217,174,2.0
30919,217,198,2.0
30920,217,204,3.0
30921,217,205,3.0
30922,217,208,3.0
30923,217,216,1.0
30924,217,218,3.0
30925,217,223,4.0
30926,217,234,2.0
30927,217,248,3.0
30928,217,260,5.0
30929,217,267,1.0
30930,217,275,2.0
30931,217,292,3.0
30932,217,296,2.0
31498,218,172,2.0
31524,219,1,3.5
31525,219,2,2.5
31526,219,6,3.5
31527,219,10,4.5
31528,219,19,2.5
31529,219,21,3.5
31530,219,32,3.5
31531,219,44,1.5
31532,219,47,3.5
31533,219,50,5.0
31534,219,65,1.0
31535,219,95,1.5
31536,219,104,3.5
31537,219,112,3.5
31538,219,150,4.0
31539,219,153,2.5
31540,219,165,4.5
31541,219,172,2.5
31542,219,173,2.5
31543,219,180,3.0
31544,219,185,2.0
31545,219,208,2.0
31546,219,223,4.0
31547,219,231,1.5
31548,219,250,1.5
31549,219,253,3.0
31550,219,260,5.0
31551,219,288,2.0
31552,219,292,3.0
31553,219,293,4.0
31554,219,296,4.0
32052,220,1,5.0
32053,220,6,3.5
32054,220,10,4.0
32055,220,32,4.5
32056,220,34,4.5
32057,220,47,3.0
32058,220,50,5.0
32059,220,150,5.0
32060,220,165,4.0
32061,220,208,0.5
32062,220,223,5.0
32063,220,231,3.5
32064,220,260,5.0
32065,220,296,5.0
32259,221,2,3.5
32260,221,29,4.5
32261,221,32,5.0
32262,221,50,4.5
32263,221,58,4.5
32264,221,101,4.5
32265,221,104,2.5
32266,221,111,5.0
32267,221,141,4.5
32268,221,154,4.0
32269,221,162,4.5
32270,221,215,4.5
32271,221,296,5.0
32590,222,2,2.5
32591,222,19,3.5
32592,222,32,3.0
32593,222,47,4.0
32594,222,50,3.0
32595,222,110,4.0
32596,222,122,2.5
32597,222,165,3.0
32598,222,173,3.0
32599,222,193,2.0
32600,222,231,3.5
32601,222,293,3.0
32602,222,296,4.0
32840,223,1,3.5
32841,223,34,1.0
32842,223,47,3.0
32843,223,110,3.5
32844,223,260,3.5
32845,223,296,3.0
32915,224,39,5.0
32916,224,260,2.0
32917,224,289,5.0
32969,225,69,5.0
32970,225,104,5.0
32971,225,223,5.0
32972,225,231,5.0
33044,226,1,3.5
33045,226,2,3.0
33046,226,3,3.5
33047,226,10,4.0
33048,226,16,4.5
33049,226,19,3.5
33050,226,22,2.0
33051,226,32,4.0
33052,226,39,3.0
33053,226,44,3.5
33054,226,47,5.0
33055,226,48,3.0
33056,226,60,2.5
33057,226,63,3.5
33058,226,65,3.0
33059,226,69,4.0
33060,226,88,3.0
33061,226,104,5.0
33062,226,105,2.5
33063,226,112,4.0
33064,226,141,3.0
33065,226,145,3.5
33066,226,150,4.5
33067,226,153,4.0
33068,226,158,2.0
33069,226,160,3.0
33070,226,170,5.0
33071,226,180,5.0
33072,226,186,2.5
33073,226,208,2.5
33074,226,212,3.5
33075,226,216,5.0
33076,226,223,5.0
33077,226,231,5.0
33078,226,255,2.0
33079,226,260,4.5
33080,226,267,2.5
33081,226,277,3.0
33082,226,282,3.5
33083,226,296,4.5
33551,227,17,3.5
33552,227,32,4.5
33553,227,47,5.0
33554,227,110,3.5
33555,227,150,4.0
33556,227,185,3.0
33557,227,215,4.0
33558,227,260,3.5
33559,227,296,4.5
33645,228,50,4.5
33646,228,65,2.0
33647,228,260,4.5
33670,229,1,5.0
33671,229,5,3.0
33672,229,10,4.0
33673,229,19,3.0
33674,229,21,4.0
33675,229,34,5.0
33676,229,36,4.0
33677,229,45,3.0
33678,229,110,5.0
33679,229,141,4.0
33680,229,150,5.0
33681,229,153,3.0
33682,229,165,3.0
33683,229,185,4.0
33684,229,213,3.0
33685,229,225,4.0
33686,229,236,5.0
33687,229,237,4.0
33688,229,253,3.0
33689,229,265,4.0
33690,229,282,4.0
33691,229,288,4.0
33692,229,290,4.0
33693,229,296,5.0
33694,229,300,3.0
33735,230,2,2.5
33736,230,34,2.0
33737,230,39,3.0
33738,230,47,3.0
33739,230,150,2.0
33740,230,153,3.5
33741,230,170,3.0
33742,230,231,2.0
33743,230,253,4.0
33744,230,277,1.0
33874,231,260,4.0
33875,231,296,4.0
33898,232,1,3.5
33899,232,2,4.0
33900,232,10,3.0
33901,232,39,3.0
33902,232,47,4.5
33903,232,48,2.5
33904,232,104,3.5
33905,232,110,4.5
33906,232,145,3.5
33907,232,150,4.5
33908,232,165,3.5
33909,232,185,3.0
33910,232,231,3.0
33911,232,258,3.0
33912,232,260,4.5
33913,232,296,5.0
34760,233,1,3.0
34761,233,47,3.5
34762,233,50,4.0
34763,233,110,3.0
34764,233,150,2.0
34765,233,296,4.0
34910,234,1,5.0
34911,234,24,5.0
34912,234,34,3.0
34913,234,42,4.0
34914,234,48,5.0
34915,234,60,4.0
34916,234,65,3.0
34917,234,126,2.0
34918,234,153,5.0
34919,234,158,5.0
34920,234,169,2.0
34921,234,172,2.0
34922,234,181,2.0
34923,234,231,2.0
34924,234,258,2.0
34925,234,260,5.0
35112,235,10,2.0
35113,235,11,4.0
35114,235,21,4.0
35115,235,25,5.0
35116,235,32,4.0
35117,235,34,4.0
35118,235,36,4.0
35119,235,39,3.0
35120,235,48,3.0
35121,235,62,5.0
35122,235,110,4.0
35123,235,150,5.0
35124,235,153,3.0
35125,235,161,3.0
35126,235,186,3.0
35127,235,208,1.0
35128,235,223,4.0
35129,235,224,3.0
35130,235,235,4.0
35131,235,246,4.0
35132,235,265,4.0
35133,235,296,4.0
35134,235,300,5.0
35207,237,32,5.0
35208,237,50,2.5
35209,237,293,4.0
35257,238,163,4.0
35301,239,1,4.0
35302,239,6,5.0
35303,239,11,5.0
35304,239,16,4.5
35305,239,20,3.5
35306,239,21,4.0
35307,239,23,3.5
35308,239,32,5.0
35309,239,47,5.0
35310,239,50,4.5
35311,239,95,3.5
35312,239,104,3.5
35313,239,110,4.5
35314,239,163,4.5
35315,239,208,2.5
35316,239,231,3.5
35317,239,260,5.0
35318,239,288,5.0
35319,239,292,4.0
35320,239,293,4.5
35321,239,296,5.0
35580,240,1,5.0
35581,240,2,5.0
35582,240,3,4.0
35583,240,10,3.0
35584,240,16,3.0
35585,240,19,5.0
35586,240,31,4.0
35587,240,34,5.0
35588,240,39,5.0
35589,240,44,4.0
35590,240,46,3.0
35591,240,48,3.0
35592,240,60,4.0
35593,240,95,5.0
35594,240,104,5.0
35595,240,110,5.0
35596,240,135,4.0
35597,240,150,4.0
35598,240,153,3.0
35599,240,158,4.0
35600,240,160,4.0
35601,240,161,4.0
35602,240,165,5.0
35603,240,168,5.0
35604,240,169,3.0
35605,240,172,5.0
35606,240,173,3.0
35607,240,174,5.0
35608,240,181,3.0
35609,240,185,4.0
35610,240,186,3.0
35611,240,196,4.0
35612,240,204,4.0
35613,240,208,4.0
35614,240,216,5.0
35615,240,225,4.0
35616,240,227,4.0
35617,240,231,4.0
35618,240,239,3.0
35619,240,248,5.0
35620,240,252,3.0
35621,240,253,5.0
35622,240,255,5.0
35623,240,256,4.0
35624,240,262,3.0
35625,240,267,5.0
35626,240,273,4.0
35627,240,276,5.0
35628,240,277,3.0
35629,240,282,1.0
35630,240,292,5.0
35631,240,296,2.0
35708,241,47,4.0
35709,241,50,4.0
35710,241,215,5.0
35711,241,296,4.5
35784,242,21,3.0
35785,242,32,5.0
35786,242,39,3.0
35787,242,47,5.0
35788,242,111,4.0
35789,242,150,3.0
35790,242,153,2.0
35791,242,161,4.0
35792,242,185,3.0
35793,242,208,4.0
35794,242,225,4.0
35795,242,231,3.0
35796,242,236,3.0
35797,242,253,5.0
35798,242,266,3.0
35799,242,292,3.0
35800,242,296,5.0
35801,242,300,5.0
35819,243,10,5.0
35820,243,36,4.0
35821,243,44,4.0
35822,243,48,4.0
35823,243,62,5.0
35824,243,112,5.0
35825,243,145,4.0
35826,243,153,4.0
35827,243,161,5.0
35828,243,165,5.0
35829,243,172,5.0
35830,243,173,3.0
35831,243,181,3.0
35832,243,193,5.0
35833,243,227,5.0
35834,243,248,4.0
35855,244,6,5.0
35856,244,10,5.0
35857,244,110,5.0
35858,244,145,3.0
35859,244,151,5.0
35860,244,163,3.0
35861,244,165,2.0
35862,244,227,2.0
35863,244,257,3.0
35864,244,292,1.0
35948,245,162,3.0
35949,245,246,4.0
35969,246,17,5.0
35970,246,28,4.5
35971,246,29,5.0
35972,246,50,4.5
35973,246,123,5.0
35974,246,163,4.5
35975,246,224,3.5
35976,246,235,4.0
35977,246,260,5.0
35978,246,293,4.0
35979,246,296,4.0
36173,247,1,5.0
36174,247,32,3.0
36175,247,47,4.0
36176,247,50,5.0
36177,247,110,4.0
36178,247,150,3.0
36179,247,223,3.0
36180,247,260,4.0
36181,247,293,4.0
36182,247,296,4.0
36323,248,10,3.5
36324,248,260,3.5
36374,249,1,4.0
36375,249,2,4.0
36376,249,19,3.5
36377,249,20,3.5
36378,249,32,5.0
36379,249,47,5.0
36380,249,48,3.0
36381,249,50,4.0
36382,249,70,4.0
36383,249,89,3.5
36384,249,101,3.0
36385,249,104,3.5
36386,249,110,5.0
36387,249,111,4.5
36388,249,122,3.0
36389,249,145,4.0
36390,249,150,2.5
36391,249,151,4.0
36392,249,158,3.0
36393,249,208,3.5
36394,249,253,4.0
36395,249,260,5.0
36396,249,267,3.5
36397,249,293,5.0
36398,249,296,4.0
37420,250,45,4.0
37447,251,47,5.0
37448,251,111,4.5
37449,251,293,5.0
37450,251,296,5.0
37470,252,1,4.5
37508,253,29,4.5
37555,254,1,4.5
37556,254,32,4.5
37557,254,47,4.5
37558,254,50,4.5
37559,254,79,2.0
37560,254,110,4.0
37561,254,150,4.0
37562,254,207,2.0
37563,254,260,4.0
37564,254,293,4.5
37565,254,296,5.0
37682,255,34,1.0
37683,255,223,2.0
37726,256,18,5.0
37727,256,163,4.0
37728,256,170,4.5
37729,256,172,4.0
37730,256,173,5.0
37731,256,204,4.5
37732,256,260,4.0
37733,256,267,3.5
37734,256,293,5.0
37900,257,7,1.0
37901,257,16,3.5
37902,257,112,3.5
37945,259,2,2.0
37946,259,32,5.0
37947,259,153,4.0
37974,260,29,4.0
37975,260,47,4.5
37976,260,50,5.0
37977,260,101,2.0
37978,260,111,5.0
37979,260,128,3.0
37980,260,154,4.5
37981,260,162,4.5
37982,260,188,4.0
37983,260,235,4.0
37984,260,296,4.5
38126,261,16,4.0
38127,261,47,4.0
38128,261,50,4.0
38129,261,147,4.5
38130,261,296,5.0
38179,262,4,1.0
38180,262,7,3.0
38181,262,10,2.0
38182,262,17,3.0
38183,262,21,3.0
38184,262,25,3.0
38185,262,26,3.0
38186,262,28,5.0
38187,262,36,5.0
38188,262,48,1.0
38189,262,50,3.0
38190,262,57,3.0
38191,262,85,3.0
38192,262,125,2.0
38193,262,132,3.0
38194,262,135,3.0
38195,262,141,3.0
38196,262,164,3.0
38197,262,213,5.0
38198,262,224,3.0
38199,262,225,3.0
38200,262,230,4.0
38201,262,233,3.0
38202,262,260,4.0
38203,262,265,2.0
38204,262,272,5.0
38205,262,273,5.0
38206,262,290,4.0
38207,262,294,3.0
38208,262,296,3.0
38209,262,300,3.0
38236,263,1,4.0
38237,263,11,4.0
38238,263,17,5.0
38239,263,24,3.0
38240,263,34,4.0
38241,263,36,4.0
38242,263,39,4.0
38243,263,110,4.0
38244,263,150,4.0
38245,263,151,4.0
38246,263,163,4.0
38247,263,223,1.0
38248,263,224,4.0
38249,263,262,4.0
38250,263,282,4.0
38251,263,296,3.0
38252,263,300,3.0
38446,264,1,4.0
38447,264,32,1.0
38448,264,48,3.0
38449,264,110,2.5
38450,264,150,4.0
38451,264,151,2.5
38452,264,253,4.0
38502,265,25,1.0
38503,265,32,4.0
38504,265,36,4.0
38505,265,79,2.0
38506,265,110,3.0
38507,265,111,3.0
38508,265,150,4.0
38509,265,196,2.0
38510,265,230,4.0
38511,265,253,3.0
38512,265,260,5.0
38513,265,266,3.0
38514,265,281,3.0
38515,265,292,4.0
38665,266,1,2.0
38666,266,6,4.0
38667,266,16,5.0
38668,266,17,1.0
38669,266,21,4.0
38670,266,24,1.0
38671,266,32,4.0
38672,266,39,2.0
38673,266,45,2.0
38674,266,50,4.0
38675,266,64,1.0
38676,266,69,5.0
38677,266,95,3.0
38678,266,110,5.0
38679,266,132,2.0
38680,266,135,1.0
38681,266,145,3.0
38682,266,198,3.0
38683,266,223,4.0
38684,266,235,4.0
38685,266,260,4.0
38686,266,288,1.0
38687,266,296,5.0
38845,267,29,4.0
38846,267,58,5.0
38847,267,110,4.0
38848,267,150,5.0
38849,267,260,5.0
38902,268,29,5.0
38903,268,41,4.0
38904,268,46,1.0
38905,268,47,3.0
38906,268,50,5.0
38907,268,155,1.0
38908,268,165,2.0
38909,268,213,5.0
38910,268,260,4.0
39031,269,1,5.0
39032,269,3,4.0
39033,269,5,3.0
39034,269,6,5.0
39035,269,9,2.0
39036,269,25,5.0
39037,269,32,4.0
39038,269,63,3.0
39039,269,74,5.0
39040,269,76,2.0
39041,269,79,4.0
39042,269,81,3.0
39043,269,95,3.0
39060,270,1,5.0
39061,270,3,3.0
39062,270,5,3.0
39063,270,6,3.0
39064,270,7,3.0
39065,270,9,3.0
39066,270,14,5.0
39067,270,17,4.0
39068,270,25,4.0
39069,270,32,4.0
39070,270,36,5.0
39071,270,52,4.0
39072,270,58,4.0
39073,270,62,5.0
39074,270,79,2.0
39075,270,95,2.0
39076,270,104,1.0
39077,270,112,3.0
39078,270,135,1.0
39079,270,140,3.0
39080,270,141,3.0
39100,271,32,4.0
39174,273,1,5.0
39175,273,12,1.0
39176,273,21,5.0
39177,273,32,5.0
39178,273,34,4.0
39179,273,111,4.0
39180,273,150,3.0
39181,273,171,5.0
39182,273,180,4.0
39183,273,223,5.0
39184,273,224,5.0
39185,273,235,5.0
39186,273,236,4.0
39187,273,248,4.0
39188,273,252,3.0
39189,273,253,3.0
39190,273,262,4.0
39191,273,282,4.0
39192,273,296,4.0
39229,274,1,4.0
39230,274,2,3.5
39231,274,6,4.0
39232,274,8,3.0
39233,274,10,4.0
39234,274,12,3.5
39235,274,16,4.5
39236,274,19,4.0
39237,274,20,3.5
39238,274,22,3.5
39239,274,23,3.5
39240,274,24,3.5
39241,274,29,4.0
39242,274,32,4.0
39243,274,34,4.0
39244,274,44,4.0
39245,274,47,4.0
39246,274,48,2.0
39247,274,50,4.0
39248,274,60,3.5
39249,274,62,3.0
39250,274,65,3.0
39251,274,69,4.0
39252,274,70,4.5
39253,274,86,3.5
39254,274,87,3.0
39255,274,88,3.5
39256,274,93,3.5
39257,274,95,2.5
39258,274,101,3.5
39259,274,104,3.5
39260,274,110,4.5
39261,274,111,3.0
39262,274,145,2.0
39263,274,153,3.5
39264,274,158,3.5
39265,274,163,3.5
39266,274,165,4.0
39267,274,170,2.5
39268,274,172,2.5
39269,274,173,3.5
39270,274,174,3.5
39271,274,175,3.0
39272,274,180,3.5
39273,274,181,3.5
39274,274,185,3.0
39275,274,196,3.5
39276,274,198,4.0
39277,274,208,4.0
39278,274,216,3.5
39279,274,223,4.0
39280,274,231,4.5
39281,274,239,3.0
39282,274,250,3.0
39283,274,253,4.5
39284,274,260,3.0
39285,274,288,4.5
39286,274,292,3.0
39287,274,293,4.5
39288,274,296,5.0
40575,275,1,5.0
40576,275,17,5.0
40577,275,21,5.0
40578,275,25,3.0
40579,275,32,5.0
40580,275,34,5.0
40581,275,39,4.0
40582,275,45,2.0
40583,275,50,4.0
40584,275,101,5.0
40585,275,111,3.0
40586,275,162,5.0
40587,275,176,4.0
40588,275,190,3.0
40589,275,194,2.0
40590,275,215,5.0
40591,275,232,4.0
40592,275,235,5.0
40593,275,246,5.0
40594,275,260,4.0
40595,275,283,5.0
40596,275,296,5.0
40597,275,298,2.0
40598,275,300,3.0
40978,276,1,4.0
40979,276,2,4.0
40980,276,5,3.0
40981,276,7,4.0
40982,276,12,4.0
40983,276,19,4.0
40984,276,62,5.0
40985,276,88,5.0
40986,276,104,5.0
40987,276,135,4.0
40988,276,150,5.0
40989,276,231,4.0
40990,276,260,5.0
41019,277,1,4.0
41020,277,32,5.0
41021,277,62,2.0
41022,277,65,3.0
41023,277,95,3.0
41024,277,104,4.0
41025,277,112,3.0
41026,277,260,4.0
41047,278,50,5.0
41048,278,203,4.0
41067,279,1,3.0
41068,279,50,3.5
41069,279,104,3.5
41070,279,110,4.0
41071,279,260,5.0
41072,279,296,5.0
41243,280,1,4.5
41244,280,7,4.5
41245,280,19,3.0
41246,280,27,4.5
41247,280,39,4.0
41248,280,50,4.5
41249,280,104,3.0
41250,280,215,4.5
41251,280,216,3.5
41252,280,231,3.0
41253,280,262,4.0
41254,280,277,3.0
41439,281,252,3.0
41460,282,1,4.5
41461,282,6,4.0
41462,282,10,3.5
41463,282,16,4.0
41464,282,25,4.0
41465,282,31,4.5
41466,282,32,4.0
41467,282,50,4.5
41468,282,111,4.0
41469,282,150,4.5
41470,282,231,1.0
41471,282,260,4.0
41472,282,296,4.0
41697,283,1,3.0
41698,283,39,1.0
41699,283,63,3.0
41700,283,69,4.0
41701,283,70,3.0
41702,283,104,4.0
41703,283,110,5.0
41704,283,141,1.0
41705,283,150,5.0
41732,284,2,4.0
41733,284,10,4.0
41734,284,15,4.0
41735,284,19,4.0
41736,284,20,1.0
41737,284,21,3.0
41738,284,32,5.0
41739,284,39,3.0
41740,284,44,3.0
41741,284,47,3.0
41742,284,95,5.0
41743,284,104,5.0
41744,284,110,5.0
41745,284,112,4.0
41746,284,145,3.0
41747,284,150,2.0
41748,284,153,3.0
41749,284,165,5.0
41750,284,168,1.0
41751,284,172,3.0
41752,284,173,4.0
41753,284,185,1.0
41754,284,186,4.0
41755,284,208,4.0
41756,284,216,4.0
41757,284,223,5.0
41758,284,224,3.0
41759,284,231,4.0
41760,284,235,3.0
41761,284,236,4.0
41762,284,237,5.0
41763,284,248,4.0
41764,284,252,4.0
41765,284,255,3.0
41766,284,256,3.0
41767,284,267,4.0
41768,284,275,3.0
41769,284,276,3.0
41770,284,296,4.0
41820,285,111,5.0
41821,285,296,4.0
41856,286,6,4.5
41857,286,7,3.5
41858,286,39,3.5
41859,286,47,5.0
41860,286,70,3.0
41861,286,110,5.0
41862,286,150,4.0
41863,286,158,3.0
41864,286,165,4.0
41865,286,185,4.0
41866,286,296,5.0
41962,287,16,2.0
41963,287,29,4.5
41964,287,48,1.0
41965,287,50,3.5
41966,287,62,2.0
41967,287,101,4.0
41968,287,110,1.5
41969,287,168,1.5
41970,287,187,4.5
41971,287,223,2.5
41972,287,247,5.0
42114,288,1,4.5
42115,288,2,2.0
42116,288,3,4.0
42117,288,5,2.0
42118,288,10,3.0
42119,288,12,2.0
42120,288,13,2.0
42121,288,17,3.5
42122,288,21,4.0
